id,issn_l,issn,pissn,eissn,display_name,journal_title,publisher.x,publisher.y
https://openalex.org/V4210209060,2096-0654,"[""2096-0654""]",2096-0654,NA,Big data mining and analytics,Big Data Mining and Analytics,Tsinghua University Press,Tsinghua University Press
https://openalex.org/V4210209524,2667-1417,"[""2667-1417""]",NA,2667-1417,eScience,eScience,Elsevier,KeAi Communications Co. Ltd.
https://openalex.org/V4220651501,2709-1961,"[""2709-1961"", ""2789-0430""]",2709-1961,2618-0219,中西医结合护理,中西医结合护理,Integrative Nursing Press,Association of Integrative Nursing
https://openalex.org/V2765024721,1970-9870,null,1970-9889,1970-9870,"Tema. Journal of Land Use, Mobility and Environment","TeMA: Journal of Land Use, Mobility and Environment",NA,Università di Napoli Federico II
https://openalex.org/V2898524072,0187-5337,"[""2524-1710"", ""0187-5337""]",0187-5337,NA,Perinatología y Reproducción Humana,Perinatología y Reproducción Humana,Elsevier,Permanyer
https://openalex.org/V175008448,0035-6883,"[""0035-6883"", ""2039-4942""]",0035-6883,2039-4942,Rivista Italiana Di Paleontologia E Stratigrafia,Rivista Italiana di Paleontologia e Stratigrafia,Milano University Press,Università degli Studi di Milano
https://openalex.org/V4210184846,0378-2816,"[""0378-2816"", ""2667-7644""]",0378-2816,2667-7644,Felsefe arkivi,Felsefe Arkivi,Istanbul University,Istanbul University Press
https://openalex.org/V204021516,1374-8505,"[""1374-8505"", ""2034-1954""]",1374-8505,NA,Geologica Belgica,Geologica Belgica,Geologicva Belgica,University of Liege
https://openalex.org/V4210190544,2422-569X,"[""2422-569X""]",NA,2422-569X,Revista iberoamericana de la propiedad intelectual,Revista Iberoamericana de la Propiedad Intelectual,Asociacion Civil de Estudios Superiores (ACES) Universidad Austra,Universidad Austral
https://openalex.org/V2737073146,2299-3266,null,NA,2299-3266,Molecular Based Mathematical Biology,Molecular Based Mathematical Biology,NA,De Gruyter
https://openalex.org/V2755536846,0002-5151,"[""0002-5151""]",0002-5151,2448-9190,Revista alergia Mexico,Revista Alergia México,"Colegio Mexicano de Inmunologia Clinica y Alergia, A. C.","Colegio Mexicano de Inmunología Clínica y Alergia, A.C."
https://openalex.org/V4210209607,2772-3925,"[""2772-3925""]",NA,2772-3925,Addiction neuroscience,Addiction Neuroscience,Elsevier,Elsevier
https://openalex.org/V4210216864,2628-166X,"[""2628-166X""]",NA,2628-166X,NIM marketing intelligence review,NIM Marketing Intelligence Review,De Gruyter Open Sp. z o.o.,Sciendo
https://openalex.org/V4210239044,1696-2672,"[""1885-2580"", ""1696-2672""]",1696-2672,1885-2580,Ebre 38,Ebre 38,Edicions de la Universitat de Barcelona,Universitat de Barcelona
https://openalex.org/V4220651036,2720-4286,"[""2720-4286""]",NA,2720-4286,Maritime Technical Journal,Maritime Technical Journal,NA,Sciendo
https://openalex.org/V4220651576,2246-0918,"[""2246-0918""]",2246-0918,NA,Journal of problem based learning in higher education,Journal of Problem Based Learning in Higher Education,Aalborg University,Aalborg University Press
https://openalex.org/V2765040170,2334-3745,null,NA,2334-3745,Perspectives on terrorism,Perspectives on Terrorism,NA,University of Massachusetts Lowell
https://openalex.org/V116585955,0717-652X,"[""0717-6538"", ""0717-652X""]",0717-652X,0717-6538,Gayana,Gayana,NA,Universidad de Concepción
https://openalex.org/V2765076009,2405-7223,"[""2405-7223""]",NA,2405-7223,St. Petersburg Polytechnical University Journal: Physics and Mathematics,St. Petersburg Polytechnical University Journal: Physics and Mathematics,Elsevier,Peter the Great St.Petersburg Polytechnic University
https://openalex.org/V182284546,1090-0535,null,NA,1090-0535,Molecular Vision,Molecular Vision,NA,Molecular Vision
https://openalex.org/V4210181638,2768-0622,"[""2768-0622""]",NA,2768-0622,Clinical and translational discovery,Clinical and Translational Discovery,Wiley,Wiley
https://openalex.org/V188457412,0019-5189,null,0019-5189,0975-1009,Indian Journal of Experimental Biology,Indian Journal of Experimental Biology,NA,CSIR-NISCAIR
https://openalex.org/V4210183618,1336-9202,"[""1336-9202""]",NA,1336-9202,Vojenské reflexie,Vojenské Reflexie,Armed Forces Academy of General Milan Rastislav Stefanik,Armed Forces Academy of General Milan Rastislav Štefánik
https://openalex.org/V4210185082,0103-4014,"[""0103-4014"", ""1806-9592""]",0103-4014,1806-9592,Estudos Avançados,Estudos Avançados,SciELO,Universidade de São Paulo
https://openalex.org/V199943830,1730-413X,"[""1897-3191"", ""1730-413X""]",NA,1897-3191,Oceanological and Hydrobiological Studies,Oceanological and Hydrobiological Studies,De Gruyter Open Sp. z o.o.,Sciendo
https://openalex.org/V4210200747,0104-3552,"[""0104-3552""]",0104-3552,NA,Revista Enfermagem UERJ,Revista Enfermagem UERJ,Universidade do Estado do Rio de Janeiro UERJ,Universidade Estadual do Rio de Janeiro
https://openalex.org/V4210204291,1383-4517,"[""1383-4517"", ""1875-9866""]",1383-4517,1875-9866,Contributions to zoology,Contributions to Zoology,NA,Brill
https://openalex.org/V107844780,0102-7786,"[""0102-7786"", ""1982-4351""]",0102-7786,1982-4351,Revista Brasileira De Meteorologia,Revista Brasileira de Meteorologia,SciELO,Sociedade Brasileira de Meteorologia
https://openalex.org/V4210170006,1981-3953,"[""1981-3953"", ""2447-7990""]",NA,2447-7990,Revista Brasileira de Estudos Regionais e  Urbanos,Revista Brasileira de Estudos Regionais e Urbanos,Associacao Brasileira de Estudos Regionais e Urbanos,Associação Brasileira de Estudos Regionais e Urbanos (ABER)
https://openalex.org/V4210184838,2413-7480,"[""2413-7480"", ""2617-4308""]",2413-7480,2617-4308,دی اسکالر,دی اسکالر,Research Gateway Society,Research Gateway Society
https://openalex.org/V4210200640,2797-2887,"[""2797-2887"", ""2797-2895""]",2797-2895,2797-2887,Jurnal Abdimas Indonesia,Jurnal Abdimas Indonesia,Dosen Muslim Indonesia,Perkumpulan Dosen Muslim Indonesia
https://openalex.org/V2737922099,2358-1840,"[""2358-1840""]",NA,2358-1840,Perspectivas em Diálogo: Revista de Educação e Sociedade,Perspectivas em Diálogo: Revista de Educação e Sociedade,Universidade Federal de Mato Grosso do Sul,"Universidade Federal de Mato Grosso do Sul, Campus de Naviraí"
https://openalex.org/V4210204386,2634-1573,"[""2634-1573""]",NA,2634-1573,IET blockchain,IET Blockchain,Institution of Electrical Engineers,Wiley
https://openalex.org/V2764442671,2282-1619,null,NA,2282-1619,Mediterranean Journal of Clinical Psychology,Mediterranean Journal of Clinical Psychology,NA,University of Messina
https://openalex.org/V4210222084,1945-0516,"[""1944-7906"", ""1945-0516"", ""1945-0524""]",1945-0516,1945-0524,Frontiers in bioscience,Frontiers in Bioscience-Scholar,NA,IMR Press
https://openalex.org/V4210231091,1995-4190,"[""2658-7106"", ""1995-4190""]",1995-4190,2658-7106,Вестник Пермского университета,Вестник Пермского университета: Юридические науки,Perm State University (PSU),Federal State Educational Establishment “Perm State National Research University”
https://openalex.org/V4210234445,0121-1935,"[""0121-1935"", ""2248-4000""]",0121-1935,2248-4000,Revista de ciencias,Revista de Ciencias,Universidad del Valle,Universidad del Valle
https://openalex.org/V93559295,0104-6632,"[""1678-4383"", ""0104-6632""]",0104-6632,1678-4383,Brazilian Journal of Chemical Engineering,Brazilian Journal of Chemical Engineering,Springer Nature,Brazilian Society of Chemical Engineering
https://openalex.org/V100414002,0906-4710,"[""0906-4710"", ""1651-1913""]",0906-4710,1651-1913,Acta Agriculturae Scandinavica Section B-soil and Plant Science,"Acta Agriculturae Scandinavica. Section B, Soil and Plant Science",Taylor & Francis,Taylor & Francis Group
https://openalex.org/V4210168570,1571-8883,"[""1872-1001"", ""1571-8883""]",1571-8883,1872-1001,Intervention,Intervention,Medknow Publications,Wolters Kluwer Medknow Publications
https://openalex.org/V154457994,0253-0716,null,0253-0716,1735-3688,Iranian Journal of Medical Sciences,Iranian Journal of Medical Sciences,NA,Shiraz University of Medical Sciences
https://openalex.org/V155074040,2730-6844,"[""1471-2156"", ""2730-6844""]",NA,2730-6844,BMC Genetics,BMC Genomic Data,Springer Nature,BMC
https://openalex.org/V4210180059,2301-8437,"[""2623-1085"", ""2301-8437""]",2301-8437,2623-1085,Jurnal Pensil,Jurnal Pensil,Universitas Negeri Jakarta,Universitas Negeri Jakarta
https://openalex.org/V4210185524,1307-9832,"[""1307-9832"", ""1307-9859""]",NA,1307-9859,Uluslararası iktisadi ve idari incelemeler dergisi,Uluslararası Iktisadi ve Idari Incelemeler Dergisi,International Journal of Economics and Administrative Studies,Uluslararası Iktisadi ve Idari Incelemeler Dergisi
https://openalex.org/V4210204346,2146-1880,"[""2146-698X"", ""2146-1880""]",NA,2146-698X,Artvin Çoruh Üniversitesi Orman Fakültesi dergisi,Artvin Çoruh Üniversitesi Orman Fakültesi Dergisi,Artvin Coruh Universitesi Orman Fakultesi Dergisi,Artvin Çoruh Üniversitesi
https://openalex.org/V2764439443,0301-603X,"[""0301-603X"", ""2413-3221""]",0301-603X,2413-3221,South African Journal of Agricultural Extension,South African Journal of Agricultural Extension,NA,SASAE - South African Society for Agricultural Extension
https://openalex.org/V2764499610,2251-6719,null,2251-6719,2251-6727,Journal of Chemical Health Risks,Journal of Chemical Health Risks,NA,Islamic Azad University
https://openalex.org/V4210223216,2412-6446,"[""2412-6446""]",2412-6446,NA,Славянский мир в третьем тысячелетии,Славянский мир в третьем тысячелетии,Institute of Slavic Studies of the Russian Academy of Sciences,"Russian Academy of Sciences, Institute of Slavic Studies"
https://openalex.org/V4220651028,2531-6710,"[""2531-6710""]",NA,2531-6710,Società e diritti,Società e diritti,Milano University Press,University of Milan
https://openalex.org/V4210184784,1407-009X,"[""1407-009X"", ""2592-8848"", ""2199-5966"", ""2255-890X""]",1407-009X,NA,"Proceedings of the Latvian Academy of Sciences. Section B, Natural, Exact and Applied Sciences","Proceedings of the Latvian Academy of Sciences. Section B, Natural Sciences",De Gruyter Open Sp. z o.o.,Sciendo
https://openalex.org/V4210205323,2096-6083,"[""2633-3287"", ""2096-6083""]",2096-6083,2633-3287,Cultures of science,Cultures of Science,SAGE,SAGE Publishing
https://openalex.org/V12267756,2472-6303,"[""2472-6311"", ""2472-6303""]",2472-6303,2472-6311,Journal of Laboratory Automation,SLAS Technology,SAGE,Elsevier
https://openalex.org/V39273986,1611-2156,null,NA,1611-2156,Excli Journal,EXCLI Journal : Experimental and Clinical Sciences,NA,"IfADo - Leibniz Research Centre for Working Environment and Human Factors, Dortmund"
https://openalex.org/V4210235087,2421-5635,"[""2421-5635""]",NA,2421-5635,Rivista di Studi e Ricerche sulla criminalità organizzata,Rivista di studi e ricerche sulla criminalità organizzata,Milano University Press,Università degli Studi di Milano
https://openalex.org/V4220651500,2578-3750,"[""2578-3750""]",NA,2578-3750,Nursing & health sciences research journal,Nursing & Health Sciences Research Journal,Baptist Health South Florida,Library & Knowledge Services and Nursing & Health Sciences Research Departments
https://openalex.org/V114429563,0375-1589,"[""2221-4062"", ""0375-1589""]",0375-1589,2221-4062,South African Journal of Animal Science,South African Journal of Animal Science,African Journals Online,South African Society for Animal Science
https://openalex.org/V2764922669,2251-7510,null,2251-7510,2322-2158,Iranian Journal of Neonatology IJN,Iranian Journal of Neonatology,NA,Mashhad University of Medical Sciences
https://openalex.org/V4210182294,1816-9775,"[""1816-9775"", ""2541-8971""]",1816-9775,2541-8971,Izvestiâ Saratovskogo universiteta. Novaâ seriâ,Известия Саратовского университета. Новая серия: Серия Химия. Биология. Экология,Saratov State University,Saratov State University
https://openalex.org/V4210190309,2536-9180,"[""2536-9180"", ""2682-4280""]",2536-9180,2682-4280,Mağallaẗ Al-Dirāsāt Al-Tārīẖiyyaẗ wa Al-Ḥaḍāriyyaẗ Al-Miṣriyyaẗ,Mağallaẗ Al-Dirāsāt Al-Tārīẖiyyaẗ wa Al-Ḥaḍāriyyaẗ Al-Miṣriyyaẗ,NA,"Department of History, Faculty of Arts, Bani-Suef University"
https://openalex.org/V2737485664,2084-879X,"[""2084-879X""]",NA,2084-879X,Noise Mapping,Noise Mapping,De Gruyter Open Sp. z o.o.,De Gruyter
https://openalex.org/V2739085263,1979-925X,"[""2442-4528"", ""1979-925X""]",1979-925X,2442-4528,Telematika,Telematika,STIMIK AMIKOM Purwokerto,Sekolah Tinggi Manajemen Informatika dan Komputer (STMIK) AMIKOM Purwokerto
https://openalex.org/V2764491319,0971-9962,"[""2454-8316"", ""0971-9962""]",0971-9962,2454-8316,Indian journal of social psychiatry,Indian Journal of Social Psychiatry,Medknow Publications,Wolters Kluwer Medknow Publications
https://openalex.org/V4210234522,2667-3053,"[""2667-3053""]",NA,2667-3053,Intelligent systems with applications,Intelligent Systems with Applications,Elsevier,Elsevier
https://openalex.org/V61296223,2008-0778,null,2008-076X,2008-0778,International Journal of Fertility & Sterility,International Journal of Fertility and Sterility,NA,"Royan Institute (ACECR), Tehran"
https://openalex.org/V4220651160,2611-8912,"[""2611-8912""]",NA,2611-8912,UNKNOWN_TITLE/issn=2611-8912,Asia Anteriore Antica,Firenze University Press,Firenze University Press
https://openalex.org/V4210179217,2772-4115,"[""2772-4115""]",NA,2772-4115,Nature-based solutions,Nature-Based Solutions,Elsevier,Elsevier
https://openalex.org/V2765022306,1304-1096,"[""1304-1096"", ""1304-1088""]",1304-1096,NA,Turkish Journal of Public Health,Turkish Journal of Public Health,Turkish Journal of Public Health,Turkish Society of Public Health Specialists
https://openalex.org/V183085666,2229-5089,null,2229-5089,2153-3539,Journal of Pathology Informatics,Journal of Pathology Informatics,NA,Elsevier
https://openalex.org/V2736307699,1868-9892,null,1868-9892,2199-921X,Julius-Kühn-Archiv,Julius-Kühn-Archiv,NA,Julius Kühn-Institut
https://openalex.org/V2737330702,1925-0614,"[""1925-0614""]",NA,1925-0614,Voix Plurielles,Voix Plurielles,Brock University Library,Association des Professeur-e-s de Français des Universités et Collèges Canadiens (APFUCC)
https://openalex.org/V2737620170,2313-0288,null,2313-0288,2411-2968,Russian Linguistic Bulletin,Russian Linguistic Bulletin,NA,Marina Sokolova Publishings
https://openalex.org/V2738104198,2196-5226,null,NA,2196-5226,GMS Hygiene and Infection Control,GMS Hygiene and Infection Control,NA,German Medical Science GMS Publishing House
https://openalex.org/V4210197350,2666-2736,"[""2666-2736""]",NA,2666-2736,JTCVS open,JTCVS Open,Elsevier,Elsevier
https://openalex.org/V2739286606,2299-9701,"[""2299-9701"", ""2543-5361""]",2299-9701,2543-5361,International Journal of Management and Economics,International Journal of Management and Economics,De Gruyter Open Sp. z o.o.,Sciendo
https://openalex.org/V2739422520,2531-6133,null,NA,2531-6133,University of Bologna Law Review,University of Bologna Law Review,NA,University of Bologna
https://openalex.org/V4210214794,2766-2705,"[""2766-2705""]",NA,2766-2705,Re:GEN open,Re:GEN Open,Mary Ann Liebert,Mary Ann Liebert
https://openalex.org/V4210228216,1867-1144,"[""1867-1144"", ""1869-6104""]",NA,1869-6104,"Groups, complexity, cryptology","Groups, Complexity, Cryptology",Walter de Gruyter GmbH,Episciences
https://openalex.org/V4220650982,2783-3852,"[""2783-3852""]",NA,2783-3852,Journal of multidisciplinary care,Journal of Multidisciplinary Care,Maad Rayan Publishing Company,Shahrekord University of Medical Sciences
